CRN,URL,Course,Title,Instructors,Course Meeting,Credits
17763,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=17763,COMP 481,AUTOMATA/FORMAL LAN/COMPUTABLE,"Goldman, Ron",2:30PM - 3:45PM TR DCH 1070,3
18170,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18170,COMP 485,FUND MEDICAL IMAGING I,"Mawlawi, Osama",4:00PM - 6:59PM R BRC 284,3
10733,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=10733,COMP 490,COMPUTER SCIENCE PROJECTS,, TBA TBA,1 TO 4
19448,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=19448,COMP 490,COMPUTER SCIENCE PROJECTS,"Bronk, Chris", TBA TBA,1 TO 4
10734,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=10734,COMP 491,COMPUTER SCIENCE TEACHING,, TBA TBA,3
18043,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18043,COMP 507,COMPUTER-AIDED PROGRAM DESIGN,"Chaudhuri, Swarat",4:00PM - 5:15PM TR DCH 1042,4
19041,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=19041,COMP 510,ADV OBJECT-ORIENTED PROG,"Wong, Stephen B.","10:50AM - 12:05PM T OED 112
1:00PM - 1:50PM MWF DCH 1064",4
18381,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18381,COMP 515,ADV COMPILATION VECTOR PARALEL,"Sarkar, Vivek; Palem, Krishna V.",10:50AM - 12:05PM TR MLC 103,3
12141,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=12141,COMP 522,MULTI-CORE COMPUTING,"Mellor-Crummey, John M.",1:00PM - 2:20PM TR DCH 1075,3
10768,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=10768,COMP 524,MOBILE AND WIRELESS NETWORKING,"Johnson, Dave",1:00PM - 1:50PM MWF DCH 1042,3
13590,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=13590,COMP 527,COMPUTER SYSTEMS SECURITY,"Wallach, Dan S.",10:00AM - 10:50AM MWF DCH 1042,4
