CRN,URL,Course,Title,Instructors,Course Meeting,Credits
30019,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30019,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Byrne, Michael D.", TBA TBA,1 TO 15
30022,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30022,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Dannemiller, Jim", TBA TBA,1 TO 15
30025,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30025,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Zimmerman, Carissa A.", TBA TBA,1 TO 15
30028,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30028,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Fagundes, Christopher P.", TBA TBA,1 TO 15
30031,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30031,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Fischer-Baum, Simon J.", TBA TBA,1 TO 15
30034,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30034,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Hebl, Mikki", TBA TBA,1 TO 15
30037,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30037,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Kortum, Philip T.", TBA TBA,1 TO 15
30040,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30040,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Lane, David M.", TBA TBA,1 TO 15
30043,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30043,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Martin, Randi C.", TBA TBA,1 TO 15
30046,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30046,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Motowidlo, Stephan J.", TBA TBA,1 TO 15
30049,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30049,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Oswald, Frederick L.", TBA TBA,1 TO 15
30052,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30052,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Pomerantz, James R.", TBA TBA,1 TO 15
30055,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30055,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Salas, Eduardo", TBA TBA,1 TO 15
30058,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30058,PSYC 573,NON-THESIS GRADUATE RESEARCH,"DeLucia, Pat", TBA TBA,1 TO 15
31233,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31233,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Denny, Bryan T.", TBA TBA,1 TO 15
31235,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31235,PSYC 573,NON-THESIS GRADUATE RESEARCH,"King, Eden B.", TBA TBA,1 TO 15
31578,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31578,PSYC 573,NON-THESIS GRADUATE RESEARCH,"King, Danielle D.", TBA TBA,1 TO 15
32261,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=32261,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Leal, Stephanie", TBA TBA,1 TO 15
30017,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30017,PSYC 700,THESIS RESEARCH,"Beier, Margaret E.", TBA TBA,1 TO 15
30020,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30020,PSYC 700,THESIS RESEARCH,"Byrne, Michael D.", TBA TBA,1 TO 15
30023,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30023,PSYC 700,THESIS RESEARCH,"Dannemiller, Jim", TBA TBA,1 TO 15
30026,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30026,PSYC 700,THESIS RESEARCH,"Denny, Bryan T.", TBA TBA,1 TO 15
30029,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30029,PSYC 700,THESIS RESEARCH,"Fagundes, Christopher P.", TBA TBA,1 TO 15
30032,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30032,PSYC 700,THESIS RESEARCH,"Fischer-Baum, Simon J.", TBA TBA,1 TO 15
30035,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30035,PSYC 700,THESIS RESEARCH,"Hebl, Mikki", TBA TBA,1 TO 15
30038,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30038,PSYC 700,THESIS RESEARCH,"Kortum, Philip T.", TBA TBA,1 TO 15
30041,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30041,PSYC 700,THESIS RESEARCH,"Lane, David M.", TBA TBA,1 TO 15
30044,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30044,PSYC 700,THESIS RESEARCH,"Martin, Randi C.", TBA TBA,1 TO 15
30050,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30050,PSYC 700,THESIS RESEARCH,"Oswald, Frederick L.", TBA TBA,1 TO 15
30053,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30053,PSYC 700,THESIS RESEARCH,"Pomerantz, James R.", TBA TBA,1 TO 15
30056,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30056,PSYC 700,THESIS RESEARCH,"Salas, Eduardo", TBA TBA,1 TO 15
31236,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31236,PSYC 700,THESIS RESEARCH,"King, Eden B.", TBA TBA,1 TO 15
31579,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31579,PSYC 700,THESIS RESEARCH,"King, Danielle D.", TBA TBA,1 TO 15
31580,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31580,PSYC 700,THESIS RESEARCH,"DeLucia, Pat", TBA TBA,1 TO 15
30018,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30018,PSYC 800,DISSERTATION RESEARCH,"Beier, Margaret E.", TBA TBA,1 TO 15
30021,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30021,PSYC 800,DISSERTATION RESEARCH,"Byrne, Michael D.", TBA TBA,1 TO 15
30024,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30024,PSYC 800,DISSERTATION RESEARCH,"Dannemiller, Jim", TBA TBA,1 TO 15
30027,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30027,PSYC 800,DISSERTATION RESEARCH,"Denny, Bryan T.", TBA TBA,1 TO 15
30030,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30030,PSYC 800,DISSERTATION RESEARCH,"Fagundes, Christopher P.", TBA TBA,1 TO 15
30033,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30033,PSYC 800,DISSERTATION RESEARCH,"Fischer-Baum, Simon J.", TBA TBA,1 TO 15
30036,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30036,PSYC 800,DISSERTATION RESEARCH,"Hebl, Mikki", TBA TBA,1 TO 15
30039,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30039,PSYC 800,DISSERTATION RESEARCH,"Kortum, Philip T.", TBA TBA,1 TO 15
30042,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30042,PSYC 800,DISSERTATION RESEARCH,"Lane, David M.", TBA TBA,1 TO 15
30045,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30045,PSYC 800,DISSERTATION RESEARCH,"Martin, Randi C.", TBA TBA,1 TO 15
30048,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30048,PSYC 800,DISSERTATION RESEARCH,"Motowidlo, Stephan J.", TBA TBA,1 TO 15
30051,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30051,PSYC 800,DISSERTATION RESEARCH,"Oswald, Frederick L.", TBA TBA,1 TO 15
30054,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30054,PSYC 800,DISSERTATION RESEARCH,"Pomerantz, James R.", TBA TBA,1 TO 15
30057,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30057,PSYC 800,DISSERTATION RESEARCH,"Salas, Eduardo", TBA TBA,1 TO 15
31237,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31237,PSYC 800,DISSERTATION RESEARCH,"King, Eden B.", TBA TBA,1 TO 15
