CRN,URL,Course,Title,Instructors,Course Meeting,Credits
21485,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=21485,ANTH 302,ANTHROPOLOGICAL THEORY,"Ballestero, Andrea",2:30PM - 5:29PM T SEW 307,3
23489,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23489,ANTH 303,INTRO ARCHAEOLOGY SCIENCE,"McIntosh, Susan K.",4:00PM - 5:15PM TR SEW 560,3
23492,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23492,ANTH 317,REVOLUTIONS AND UTOPIAS,"Boyer, Dominic C.",2:00PM - 4:59PM W DCC 113,3
20766,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20766,ANTH 323,INTRODUCTION TO PHONOLOGY,"Gibson, Mark A.",10:50AM - 12:05PM TR HRG 125,3
23490,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23490,ANTH 345,ARCHAEOLOGY IN SOCIAL CONTEXT,"McIntosh, Susan K.",10:50AM - 12:05PM TR SEW 562,3
20302,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20302,ANTH 362,ARCHAEOLOGICAL FLD TECHNIQUES,"Fleisher, Jeffrey B.",2:00PM - 4:59PM W SEW 103,3
24064,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=24064,ANTH 369,THEORIES OF AGENCY,"Sharim, Yehuda",9:25AM - 10:40AM TR HNZ 207,3
20593,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20593,ANTH 381,MEDICAL ANTHROPOLOGY,"Mitchell, Beverly M.",6:00PM - 8:59PM R RZR 106,3
23494,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23494,ANTH 398,ETHNOGRAPHIC RESEARCH,"Howe, Cymene",2:30PM - 5:29PM R SEW 562,3
23024,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23024,ANTH 400,GLOBAL URBAN LAB - ISTANBUL,"Georges, Eugenia",5:00PM - 5:59PM T RZR 106,1
