Course,URL,Title,Distribution Group,Analyzing Diversity,Credits
ANTH 612,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=612&p_subj=ANTH,RHETORIC,,,3
ANTH 613,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=613&p_subj=ANTH,CULTURE AFTER COMMUNISM,,,3
ANTH 614,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=614&p_subj=ANTH,HERMENEUTICS &LINGUISTIC ANTH,,,3
ANTH 615,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=615&p_subj=ANTH,THEORIES OF MODERNITY/POSTMOD,,,3
ANTH 621,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=621&p_subj=ANTH,AUSTRALIAN LANGUAGES,,,3
ANTH 625,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=625&p_subj=ANTH,ADVANCED TOPICS IN ARCHAEOLOGY,,,3
ANTH 629,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=629&p_subj=ANTH,ACTIVISM AND SOCIAL MOVEMENTS,,,3
ANTH 642,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=642&p_subj=ANTH,MUSEUMS: THEORY & PRACTICE,,,3
ANTH 644,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=644&p_subj=ANTH,CULTURE AND MENTAL ILLNESS,,,3
ANTH 645,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=645&p_subj=ANTH,EXPERTS/EXPERTISE,,,3
ANTH 646,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=646&p_subj=ANTH,ADV BIOMEDICAL ANTHROPOLOGY,,,3
ANTH 647,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=647&p_subj=ANTH,MODERN ETHNOGRAPHY,,,3
ANTH 648,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=648&p_subj=ANTH,PHENOMENOLOGICAL ANTHROPOLOGY,,,3
ANTH 649,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=649&p_subj=ANTH,CULTURES OF SEXUALITY,,,3
ANTH 650,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=650&p_subj=ANTH,PEDAGOGY,,,3
ANTH 652,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=652&p_subj=ANTH,RESEARCH DESIGN,,,3
ANTH 656,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=656&p_subj=ANTH,HERITAGE MANAGEMENT,,,3
ANTH 658,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=658&p_subj=ANTH,HUMAN OSTEOLOGY,,,3
ANTH 660,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=660&p_subj=ANTH,ADVANCED ARCHAEOLOGICAL THEORY,,,3
ANTH 663,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=663&p_subj=ANTH,WEST AFRICAN PREHISTORY,,,3
ANTH 683,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=683&p_subj=ANTH,DOCUMENTARY AND ETHNOGRAPHIC,,,3
ANTH 800,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=800&p_subj=ANTH,RESEARCH AND THESIS,,,3 TO 9
ARAB 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=101&p_subj=ARAB,INTRO TO MODERN ARABIC I,,,4
ARAB 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=102&p_subj=ARAB,INTRO TO MODERN ARABIC II,,,4
ARAB 1XX,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=1XX&p_subj=ARAB,DEPT APPROVED TRANSFER CREDIT,,,1 TO 15
ARAB 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=201&p_subj=ARAB,INTERMEDIATE MODERN ARABIC I,Distribution Group I,,4
ARAB 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=202&p_subj=ARAB,INTERMEDIATE MODERN ARABIC II,Distribution Group I,,4
ARAB 222,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=222&p_subj=ARAB,AP/OTH CREDIT ARABIC LANGUAGE,,,4
ARAB 223,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=223&p_subj=ARAB,AP/OTH CREDIT ARABIC LANGUAGE,,,4
ARAB 225,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=225&p_subj=ARAB,AP CREDIT INTERMDIATE ARABIC,,,3
ARAB 226,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=226&p_subj=ARAB,AP CREDIT INTERMEDIATE ARABIC,,,3
ARAB 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=301&p_subj=ARAB,SEMINAR IN ARABIC I,Distribution Group I,,3
ARAB 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=302&p_subj=ARAB,SEMINAR IN ARABIC II,Distribution Group I,,3
ARAB 398,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=398&p_subj=ARAB,INDEPENDENT STUDY,,,1 TO 6
ARAB 399,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=399&p_subj=ARAB,INDEPENDENT STUDY,,,1 TO 6
ARCH 100,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=100&p_subj=ARCH,(LAUNCH) RICE SUMMER ARCH,,,4
ARCH 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=101&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE I,,,6
ARCH 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=102&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE I,,,6
ARCH 110,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=110&p_subj=ARCH,THE PARTHENON,Distribution Group I,,3
ARCH 132,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=132&p_subj=ARCH,FRESH SEM ARCH ISSUES,,,2
ARCH 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=201&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE II,,,6
ARCH 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=202&p_subj=ARCH,PRINCIPLES OF ARCH I,,,6
ARCH 207,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=207&p_subj=ARCH,TECHNOLOGY I - THE FRAME,Distribution Group III,,3
ARCH 211,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=211&p_subj=ARCH,THE BUILDING ENVELOPE,,,3
ARCH 212,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=212&p_subj=ARCH,SPACES OF PERFORMANCE,,,3
ARCH 225,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=225&p_subj=ARCH,HISTORY & THEORY I (INTRO),,,3
ARCH 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=301&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE III,,,6
ARCH 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=302&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE III,,,6
ARCH 303,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=303&p_subj=ARCH,COHERENCE,,,3
ARCH 305,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=305&p_subj=ARCH,ARCH FOR NON-ARCHITECTS,Distribution Group I,,3
ARCH 307,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=307&p_subj=ARCH,INTRODUCTION TO LANDSCAPE,,,3
ARCH 309,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=309&p_subj=ARCH,TECHNOLOGY II - THE SHELL,,,3
ARCH 310,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=310&p_subj=ARCH,CITY AND FESTIVAL,,,3
ARCH 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=311&p_subj=ARCH,HOUSTON ARCHITECTURE,,,3
ARCH 313,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=313&p_subj=ARCH,CASE STU IN SUSTAINABLE DESIGN,,,3
ARCH 314,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=314&p_subj=ARCH,TECHNOLOGY III - THE ENVELOPE,,,3
ARCH 316,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=316&p_subj=ARCH,TECHNOLOGY IV -THE ENVIRONMENT,Distribution Group III,,3
ARCH 317,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=317&p_subj=ARCH,LANDSCAPE & SITE STRAT HOUSTON,,,3
ARCH 318,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=318&p_subj=ARCH,LIVING IN THE CITY,,,3
ARCH 319,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=319&p_subj=ARCH,ARCHITECTURE & MEMORY,,,3
ARCH 326,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=326&p_subj=ARCH,FIVE CITIES: HISTORY&MODERNITY,,,3
ARCH 327,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=327&p_subj=ARCH,BUILDING WORKSHOP I,,,3
ARCH 329,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=329&p_subj=ARCH,STREETS AND URBAN LIFE,,,3
ARCH 331,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=331&p_subj=ARCH,IMPERIAL CITY,,,3
ARCH 333,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=333&p_subj=ARCH,BETWEEN INFORMATION AND SPACE,,,3
ARCH 334,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=334&p_subj=ARCH,BUILDING WORKSHOP II,,,3
ARCH 338,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=338&p_subj=ARCH,ARCHITECTURAL ACOUSTICS,,,3
ARCH 344,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=344&p_subj=ARCH,CONSTRUCTION & DESIGN,,,3
ARCH 345,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=345&p_subj=ARCH,HISTORY & THEORY II - PRE 1890,Distribution Group I,,3
ARCH 346,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=346&p_subj=ARCH,HISTORY & THEORY III 1890-1968,Distribution Group I,,3
ARCH 352,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=352&p_subj=ARCH,HISTORY & THEORY IV 1968-PRES,,,3
ARCH 353,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=353&p_subj=ARCH,PHOTO FOR ARCHITECTS,,,3
ARCH 357,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=357&p_subj=ARCH,ART & EMPIRE: OTTOMAN WRLD,,,3
ARCH 358,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=358&p_subj=ARCH,CAST MODERNITY,,,3
ARCH 360,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=360&p_subj=ARCH,AMER ARCH & DECOR ARTS 1900,,,3
ARCH 362,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=362&p_subj=ARCH,PRACTICE MODERN ARCHITECTURE,,,3
ARCH 363,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=363&p_subj=ARCH,ARCH FREEHAND DRAWING WKSHOP,,,3
ARCH 364,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=364&p_subj=ARCH,HOW MANY MODIFIERS?,,,3
ARCH 366,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=366&p_subj=ARCH,RIO DE JANEIRO,,,3
ARCH 367,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=367&p_subj=ARCH,SCULPTURE STUDIO,,,3
ARCH 370,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=370&p_subj=ARCH,DESIGNING THE SOCIAL,,,3
ARCH 371,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=371&p_subj=ARCH,JAPANESE ART & ARCHITECTURE,,,3
ARCH 374,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=374&p_subj=ARCH,THE JOY OF MATERIALS,,,3
ARCH 376,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=376&p_subj=ARCH,THE ARCHITECTURE OF BOOKS,,,3
ARCH 377,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=377&p_subj=ARCH,ISLAND IRREDENTA: TAIWAN,,,3
ARCH 380,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=380&p_subj=ARCH,INSTALLATION ART,,,3
ARCH 383,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=383&p_subj=ARCH,SACRED SPACES: ANCIENT MED,,,3
ARCH 394,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=394&p_subj=ARCH,"GENDER, ARCHITECTURE & SPACE",,,3
ARCH 397,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=397&p_subj=ARCH,BUILDING ENVELOPE SYSTEMS,,,3
ARCH 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=401&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE IV,,,6
ARCH 402,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=402&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE IV,,,6
ARCH 403,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=403&p_subj=ARCH,DEGREE PROJECT SEMINAR,,,3
ARCH 414,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=414&p_subj=ARCH,LIMITS OF LEGIBILITY,,,3
ARCH 416,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=416&p_subj=ARCH,INNOV.DESIGN & CONST. INDUSTRY,,,3
ARCH 423,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=423&p_subj=ARCH,PROF&MGMT IN ARCH PRACTICE,,,3
ARCH 431,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=431&p_subj=ARCH,URBANISM I,,,3
ARCH 433,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=433&p_subj=ARCH,THE CULLINAN SEMINAR,,,3
ARCH 435,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=435&p_subj=ARCH,INTRO TO ARCH RE-PRESENTATION,,,3
ARCH 442,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=442&p_subj=ARCH,WHOLE WORLDS,,,3
ARCH 452,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=452&p_subj=ARCH,PRACTICING UTOPIA,,,3
ARCH 455,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=455&p_subj=ARCH,HOUSE&URBAN PROG:ISSUES POLICY,,,3
ARCH 457,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=457&p_subj=ARCH,AFFORDABLE HOUSING,,,3
ARCH 459,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=459&p_subj=ARCH,MODERN BRAZIL,,,3
ARCH 461,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=461&p_subj=ARCH,SPECIAL PROJECTS,,,1 TO 9
ARCH 462,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=462&p_subj=ARCH,NATURE IN-VITRO,,,3
ARCH 469,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=469&p_subj=ARCH,CASE STDY URBN DESIGN:BRASILIA,,,3
ARCH 480,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=480&p_subj=ARCH,INTRODUCTION TO BIM,,,3
ARCH 483,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=483&p_subj=ARCH,20TH C. HIST OF IDEAS OF ARCH,,,3
ARCH 486,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=486&p_subj=ARCH,INTERPRETING BUILDINGS,,,3
ARCH 489,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=489&p_subj=ARCH,ARCHITECTURE EXPANDED,,,3
ARCH 495,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=495&p_subj=ARCH,BODIES OF KNOWLEDGE,,,3
ARCH 498,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=498&p_subj=ARCH,URBAN FORMS OF PLURALITY,,,3
ARCH 500,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=500&p_subj=ARCH,PRECEPTORSHIP PROGRAM,,,15
ARCH 501,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=501&p_subj=ARCH,CORE DESIGN STUDIO I,,,10
ARCH 502,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=502&p_subj=ARCH,CORE DESIGN STUDIO II,,,10
ARCH 503,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=503&p_subj=ARCH,CORE DESIGN STUDIO III,,,10
ARCH 504,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=504&p_subj=ARCH,CORE DESIGN STUDIO IV,,,10
ARCH 507,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=507&p_subj=ARCH,TECHNOLOGY I - THE FRAME,,,3
ARCH 509,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=509&p_subj=ARCH,TECHNOLOGY II - THE SHELL,,,3
ARCH 511,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=511&p_subj=ARCH,THE BUILDING ENVELOPE,,,3
ARCH 512,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=512&p_subj=ARCH,SPACES OF PERFORMANCE,,,3
ARCH 514,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=514&p_subj=ARCH,TECHNOLOGY III - THE ENVELOPE,,,3
ARCH 516,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=516&p_subj=ARCH,TECHNOLOGY IV -THE ENVIRONMENT,,,3
ARCH 518,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=518&p_subj=ARCH,LIVING IN THE CITY,,,3
ARCH 519,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=519&p_subj=ARCH,ARCHITECTURE & MEMORY,,,3
ARCH 520,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=520&p_subj=ARCH,ISTANBUL: IMPERIAL CITY,,,3
ARCH 521,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=521&p_subj=ARCH,IMPERIAL CITY,,,3
ARCH 525,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=525&p_subj=ARCH,HISTORY & THEORY I (INTRO),,,3
ARCH 526,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=526&p_subj=ARCH,FIVE CITIES: HISTORY&MODERNITY,,,3
ARCH 528,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=528&p_subj=ARCH,MIDDLE EASTERN CITIES,,,3
ARCH 529,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=529&p_subj=ARCH,STREETS AND URBAN LIFE,,,3
ARCH 532,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=532&p_subj=ARCH,FORMAT,,,3
ARCH 533,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=533&p_subj=ARCH,BETWEEN INFORMATION AND SPACE,,,3
ARCH 560,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=560&p_subj=ARCH,AMER ARCH & DECOR ARTS 1900,,,3
ARCH 571,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=571&p_subj=ARCH,JAPANESE ART & ARCHITECTURE,,,3
ARCH 600,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=600&p_subj=ARCH,M. ARCH. I INTERNSHIP,,,1 TO 15
ARCH 601,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=601&p_subj=ARCH,ARCHITECTURAL PROBLEMS:STUDIO,,,10
ARCH 602,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=602&p_subj=ARCH,ARCHITECTURAL PROBLEMS,,,10 OR 12
ARCH 603,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=603&p_subj=ARCH,COHERENCE,,,3
ARCH 605,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=605&p_subj=ARCH,NON-ARCHITECTS INSTRUCTION,,,3
ARCH 607,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=607&p_subj=ARCH,INTRODUCTION TO LANDSCAPE,,,3
ARCH 610,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=610&p_subj=ARCH,"HIST, THEORY & STRUCTR: PARIS",,,6
ARCH 611,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=611&p_subj=ARCH,HOUSTON ARCHITECTURE,,,3
ARCH 613,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=613&p_subj=ARCH,SUSTAINABLE DESIGN,,,3
ARCH 614,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=614&p_subj=ARCH,LIMITS OF LEGIBILITY,,,3
ARCH 615,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=615&p_subj=ARCH,WOODSHOP SAFETY,,,1
ARCH 616,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=616&p_subj=ARCH,INNOV.DESIGN & CONST. INDUSTRY,,,3
ARCH 617,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=617&p_subj=ARCH,LANDSCAPE & SITE STRAT HOUSTON,,,3
ARCH 620,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=620&p_subj=ARCH,ARCHITECTURAL PROBLEMS,,,10
ARCH 623,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=623&p_subj=ARCH,PROF&MGMT IN ARCH PRACTICE,,,3
ARCH 627,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=627&p_subj=ARCH,BUILDING WORKSHOP I,,,3
ARCH 631,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=631&p_subj=ARCH,URBANISM I,,,3
ARCH 633,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=633&p_subj=ARCH,THE CULLINAN SEMINAR,,,3
ARCH 634,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=634&p_subj=ARCH,BUILDING WORKSHOP II,,,3
ARCH 635,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=635&p_subj=ARCH,ARCH COMPUTER GRAPHIC OVERVIEW,,,3
ARCH 638,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=638&p_subj=ARCH,ARCHITECTURAL ACOUSTICS,,,3
ARCH 642,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=642&p_subj=ARCH,WHOLE WORLDS,,,3
ARCH 644,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=644&p_subj=ARCH,CONSTRUCTION & DESIGN,,,3
ARCH 645,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=645&p_subj=ARCH,HISTORY & THEORY II - PRE 1890,,,3
ARCH 646,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=646&p_subj=ARCH,HISTORY & THEORY III 1890-1968,,,3
ARCH 652,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=652&p_subj=ARCH,HISTORY & THEORY IV 1968-PRES,,,3
ARCH 653,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=653&p_subj=ARCH,PHOTO FOR ARCHITECTS,,,3
