Course,URL,Title,Distribution Group,Analyzing Diversity,Credits,Fall 2013,Spring 2014,Summer 2014,Fall 2014,Spring 2015,Summer 2015,Fall 2015,Spring 2016,Summer 2016,Fall 2016,Spring 2017,Summer 2017,Fall 2017,Spring 2018,Summer 2018,Fall 2018,Spring 2019,Summer 2019,Fall 2019,Spring 2020,Summer 2020,Fall 2020,Spring 2021,Summer 2021,Fall 2021,Spring 2022,Summer 2022,Fall 2022
FREN 370,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=370&p_subj=FREN,WOMEN IN TALES OF FANTASTIC,Distribution Group I,,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
FREN 380,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=380&p_subj=FREN,WRITING FLAUBERT,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FREN 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=401&p_subj=FREN,TRANSLATION,,,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
FREN 402,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=402&p_subj=FREN,GLOBAL FRENCH CINEMA,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
FREN 403,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=403&p_subj=FREN,SPECIAL TOPICS,,,1 TO 5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True
FREN 404,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=404&p_subj=FREN,THE LANG AND LIT OF FRANCE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FREN 407,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=407&p_subj=FREN,CINEMA IN FRENCH,,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FREN 409,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=409&p_subj=FREN,NOVELS AND FILMS,,,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
FREN 412,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=412&p_subj=FREN,SAINTS AND SINNERS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FREN 413,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=413&p_subj=FREN,BLACK VENUS/VÉNUS NOIRE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
FREN 414,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=414&p_subj=FREN,SEX AND RACE - FRENCH ATLANTIC,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
FREN 416,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=416&p_subj=FREN,LIT & CULTURE OF MIDDLE AGES,,,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FREN 424,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=424&p_subj=FREN,WOMEN IN FRANCE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FREN 433,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=433&p_subj=FREN,FRENCH CARIBBEAN ECOCRITICISM,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FREN 450,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=450&p_subj=FREN,POETRY & POETICS 19TH CENTURY,,,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FREN 452,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=452&p_subj=FREN,WORLD WAR TWO IN FRENCH HIST,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FREN 453,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=453&p_subj=FREN,IMMIGRATION AND CITIZENSHIP,,,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FREN 460,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=460&p_subj=FREN,"WOMEN, FRENCH FICTION, HISTORY",,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
FREN 477,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=477&p_subj=FREN,SPECIAL TOPICS,,,1 TO 4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FREN 478,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=478&p_subj=FREN,THE CARIBBEAN IN FRENCH,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FREN 493,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=493&p_subj=FREN,FALL HONOR THESIS,,,3 TO 6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
FREN 494,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=494&p_subj=FREN,SPRING HONOR THESIS,,,3 TO 6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FREN 495,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=495&p_subj=FREN,THE FRENCH AVANT-GARDE,,,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FWIS 100,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=100&p_subj=FWIS,INTRO TO ACADEMIC WRITING,,,3,True,True,False,True,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True
FWIS 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=101&p_subj=FWIS,THE BIBLE IN POPULAR CULTURE,,,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FWIS 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=102&p_subj=FWIS,BLIND SPOTS,,Analyzing Diversity Course,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
FWIS 103,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=103&p_subj=FWIS,TRUE CRIME AND CRIME FICTION,,,3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,True
FWIS 105,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=105&p_subj=FWIS,GREEK MYTH IN WORDS,,,3,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
FWIS 106,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=106&p_subj=FWIS,WRITING THE SENSES,,,3,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FWIS 107,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=107&p_subj=FWIS,IN THE MATRIX,,,3,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FWIS 108,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=108&p_subj=FWIS,POISONS,,,3,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
FWIS 109,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=109&p_subj=FWIS,ART AND ENVIRONMENT,,,3,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False
FWIS 110,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=110&p_subj=FWIS,READING INNUENDO,,,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True
FWIS 111,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=111&p_subj=FWIS,COLLEGE CAMPUS CULTURE,,,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True
FWIS 112,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=112&p_subj=FWIS,"FICTION, HISTORY, TEJAS",,,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
FWIS 113,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=113&p_subj=FWIS,"RACE, POLICY, & RACIAL CHANGE",,Analyzing Diversity Course,3,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
FWIS 114,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=114&p_subj=FWIS,"WASTE, TRASH, POLLUTION",,,3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
FWIS 115,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=115&p_subj=FWIS,EXPLORING BIOLOGICAL RESEARCH,,,3,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
FWIS 116,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=116&p_subj=FWIS,AMERICAN JOURNEYS,,,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FWIS 117,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=117&p_subj=FWIS,CULTURAL DIPLOMACY IN THE AMER,,,3,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
FWIS 118,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=118&p_subj=FWIS,ESPIONAGE IN FILM & LIT,,,3,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
FWIS 119,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=119&p_subj=FWIS,MUSLIM WOMEN & GLOBAL POLITICS,,,3,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FWIS 120,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=120&p_subj=FWIS,FICTION AND EMPATHY,,,3,True,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False
FWIS 121,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=121&p_subj=FWIS,TIME TRAVEL NARRATIVES,,,3,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False
FWIS 122,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=122&p_subj=FWIS,LEADERS AND LEADERSHIP,,,3,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
FWIS 123,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=123&p_subj=FWIS,STAR WARS  & WRITING CULTURE,,,3,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True
FWIS 124,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=124&p_subj=FWIS,WITNESSING THE HOLOCAUST,,,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
FWIS 125,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=125&p_subj=FWIS,YOUR ARABIAN NIGHTS,,,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
FWIS 126,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=126&p_subj=FWIS,VIDEO GAMES,,,3,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
FWIS 127,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=127&p_subj=FWIS,KING ARTHUR IN POPULAR CULTURE,,,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False
FWIS 128,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=128&p_subj=FWIS,INNER DIMENSIONS,,,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False
FWIS 129,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=129&p_subj=FWIS,THE EMPIRE OF THE MONGOLS,,,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FWIS 130,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=130&p_subj=FWIS,WRITING EVERYDAY LIFE,,,3,True,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
FWIS 131,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=131&p_subj=FWIS,THE WAR ON DRUGS,,,3,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
FWIS 132,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=132&p_subj=FWIS,SLAVERY ON FILM,,Analyzing Diversity Course,3,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
FWIS 133,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=133&p_subj=FWIS,WOMEN AND THE HOLOCAUST,,,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FWIS 134,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=134&p_subj=FWIS,EPIDEMICS IN WORLD HISTORY,,,3,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
FWIS 135,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=135&p_subj=FWIS,CHILDHOOD ON FILM,,,3,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
FWIS 136,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=136&p_subj=FWIS,TECH AND CULTURE IN US HISTORY,,,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
FWIS 137,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=137&p_subj=FWIS,POP MUSIC & AMERICAN CULTURE,,,3,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True
