Course,URL,Title,Distribution Group,Analyzing Diversity,Credits
SOSC 444,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=444&p_subj=SOSC,CONSULTING PRACTICUM,,,3
SOSC 445,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=445&p_subj=SOSC,FINANCE PRACTICUM,,,3
SOSC 464,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=464&p_subj=SOSC,SOCIAL ENTREPRENEURSHIP,Distribution Group II,,3
SOSC 477,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=477&p_subj=SOSC,SPECIAL TOPICS,,,1 TO 4
SPAN 141,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=141&p_subj=SPAN,FIRST YEAR SPANISH I,,,3
SPAN 142,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=142&p_subj=SPAN,FIRST YEAR SPANISH II,,,3
SPAN 204,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=204&p_subj=SPAN,INT SPAN HERITAGE LEARNERS,Distribution Group I,,3
SPAN 222,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=222&p_subj=SPAN,AP/OTH CREDIT SPANISH LANGUAGE,,,3
SPAN 225,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=225&p_subj=SPAN,AP/OTH CREDIT INTERM. SPAN,,,3
SPAN 238,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=238&p_subj=SPAN,SPECIAL TOPICS,,,1 TO 4
SPAN 263,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=263&p_subj=SPAN,SECOND YEAR SPANISH I,Distribution Group I,,3
SPAN 264,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=264&p_subj=SPAN,SECOND YEAR SPANISH II,Distribution Group I,,3
SPAN 303,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=303&p_subj=SPAN,ADV SPAN HERITAGE STUDENTS,Distribution Group I,,3
SPAN 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=321&p_subj=SPAN,SPECIAL TOPICS: ADV SPANISH I,Distribution Group I,,3
SPAN 322,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=322&p_subj=SPAN,SPECIAL TOPICS: ADV SPANISH II,Distribution Group I,,3
SPAN 323,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=323&p_subj=SPAN,SPANISH PROFESSIONAL PRAC I,,,3
SPAN 324,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=324&p_subj=SPAN,SPANISH PROFESSIONAL PRAC II,,,3
SPAN 325,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=325&p_subj=SPAN,SPECIAL TOPICS:ADV SPANISH III,,,3
SPAN 477,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=477&p_subj=SPAN,SPECIAL TOPICS,,,1 TO 4
SPPO 158,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=158&p_subj=SPPO,INTRO LATIN AMERICAN STUDIES,Distribution Group I,,3
SPPO 238,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=238&p_subj=SPPO,SPECIAL TOPICS,,,1 TO 4
SPPO 328,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=328&p_subj=SPPO,GAZING AT DISASTER,Distribution Group I,,3
SPPO 330,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=330&p_subj=SPPO,HISPANIC WRITING SEMINAR,,,3
SPPO 331,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=331&p_subj=SPPO,BRASIL ATUAL,,,3
SPPO 332,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=332&p_subj=SPPO,APPROACHES HISPANIC LITERATURE,Distribution Group I,,3
SPPO 333,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=333&p_subj=SPPO,LATINX HEALTHCARE ISSUES,Distribution Group I,,3
SPPO 340,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=340&p_subj=SPPO,INTRO TO SPANISH LINGUISTICS,Distribution Group I,,3
SPPO 341,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=341&p_subj=SPPO,DIALECTS IN CONTACT,Distribution Group I,,3
SPPO 344,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=344&p_subj=SPPO,MAPPING LATIN AMER CULTURE,,,3
SPPO 345,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=345&p_subj=SPPO,LATIN AMERICAN LITERATURE ART,,,3
SPPO 347,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=347&p_subj=SPPO,MEDIEVAL&EARLY SPAN LIT&CULTUR,Distribution Group I,,3
SPPO 348,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=348&p_subj=SPPO,INTRO MODERN SPAN LIT&CULTURE,Distribution Group I,,3
SPPO 350,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=350&p_subj=SPPO,BRAZILIAN LITERATURE & CULTURE,Distribution Group I,,3
SPPO 351,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=351&p_subj=SPPO,LIT FROM THE SOUTHERN CONE,Distribution Group I,,3
SPPO 353,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=353&p_subj=SPPO,CARIBBEAN LITERATURE,,,3
SPPO 354,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=354&p_subj=SPPO,CHICANO/A LITERATURE,,,3
SPPO 356,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=356&p_subj=SPPO,UNDERSTANDING CENTRAL AMERICA,Distribution Group I,,3
SPPO 360,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=360&p_subj=SPPO,SECOND LANGUAGE ACQUISITION,Distribution Group I,,3
SPPO 361,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=361&p_subj=SPPO,WOMEN & GENDER IN SPAN CULTURE,Distribution Group I,,3
SPPO 363,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=363&p_subj=SPPO,RESEARCH ON STUDY ABROAD,,,3
SPPO 364,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=364&p_subj=SPPO,SPANISH CREATIVE WRITING,Distribution Group I,,3
SPPO 368,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=368&p_subj=SPPO,LATIN AMERICAN SHORT FICTION,,,3
SPPO 370,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=370&p_subj=SPPO,LATIN AMERICAN ILLNESS & LIT,,,3
SPPO 373,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=373&p_subj=SPPO,THE MEXICAN REVOLUTION,,,3
SPPO 375,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=375&p_subj=SPPO,TRENDS IN CUBAN CULTURE,Distribution Group I,,3
SPPO 377,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=377&p_subj=SPPO,BRAZIL: MUSIC&SOCIAL MOVEMENTS,Distribution Group I,,3
SPPO 380,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=380&p_subj=SPPO,SOCIAL ISSUES IN SPAIN,Distribution Group I,,3
SPPO 381,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=381&p_subj=SPPO,SPANISH CINEMA,Distribution Group I,,3
SPPO 382,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=382&p_subj=SPPO,THEATER & PERFORMANCE WORKSHOP,Distribution Group I,,3
SPPO 384,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=384&p_subj=SPPO,THE SPANISH AVANT-GARDE,,,3
SPPO 385,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=385&p_subj=SPPO,TRENDS IN HISPANIC CINEMA,Distribution Group I,,3
SPPO 392,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=392&p_subj=SPPO,COMTEMP SPAN CULTURE & SOCIETY,Distribution Group I,,3
SPPO 410,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=410&p_subj=SPPO,THE CITY IN LATIN AMERICA,,,3
SPPO 411,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=411&p_subj=SPPO,LATIN AMER LIT & ENVIRONMENT,,,3
SPPO 412,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=412&p_subj=SPPO,BOOM-BOOM-CRACK:LATIN AM NOVEL,,,3
SPPO 415,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=415&p_subj=SPPO,BORDER NARRATIVES,,,3
SPPO 420,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=420&p_subj=SPPO,LATIN AMER LIT IN THE MOVIES,,,3
SPPO 422,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=422&p_subj=SPPO,LATIN AMERICAN CINEMA,,,3
SPPO 427,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=427&p_subj=SPPO,MULTICULTURALISM IN SPAN LIT,,,3
SPPO 430,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=430&p_subj=SPPO,LATIN AMERICAN WOMEN'S CULTURE,,,3
SPPO 435,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=435&p_subj=SPPO,LANGUAGE IDEOLOGIES/IDENTITIES,,,3
SPPO 450,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=450&p_subj=SPPO,TWENTIETH CENTURY MEXICAN NOVL,,,3
SPPO 452,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=452&p_subj=SPPO,"WITNESSING, TRUTH & TRAUMA",,,3
SPPO 462,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=462&p_subj=SPPO,DON QUIXOTE,,,3
SPPO 466,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=466&p_subj=SPPO,THE SPANISH CIVIL WAR,,,3
SPPO 467,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=467&p_subj=SPPO,20TH-CENTURY SPANISH NOVEL,,,3
SPPO 477,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=477&p_subj=SPPO,SPECIAL TOPICS,,,1 TO 4
SPPO 490,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=490&p_subj=SPPO,INDEPENDENT STUDY,,,1 TO 3
SPPO 491,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=491&p_subj=SPPO,DIRECTED RESEARCH,,,3
SPPO 492,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=492&p_subj=SPPO,SUMMER INTERNSHIP IN MADRID,,,3
SPPO 495,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=495&p_subj=SPPO,HONORS THESIS,,,3
SPPO 677,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=677&p_subj=SPPO,SPECIAL TOPICS,,,1 TO 4
SSPB 007,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=007&p_subj=SSPB,VISITING RESEARCH,,,0
SSPB 501,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=501&p_subj=SSPB,PHYSICAL BIOLOGY,,,3
SSPB 502,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=502&p_subj=SSPB,INTRO SYSTEMS BIOLOGY MODELING,,,3
SSPB 503,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=503&p_subj=SSPB,SYNTHETIC BIOLOGY,,,3
SSPB 550,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=550&p_subj=SSPB,GRADUATE SEMINAR,,,1
SSPB 575,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=575&p_subj=SSPB,INTRODUCTION TO RESEARCH,,,3
SSPB 599,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=599&p_subj=SSPB,GRADUATE TEACHING IN SSPB,,,1
SSPB 601,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=601&p_subj=SSPB,INTERDISCIPLINARITY I,,,1
SSPB 602,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=602&p_subj=SSPB,INTERDISCIPLINARITY II,,,1
SSPB 610,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=610&p_subj=SSPB,BIOELECTRONICS COLLOQUIUM,,,1
SSPB 620,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=620&p_subj=SSPB,BIOELECTRONICS WRITING,,,1
SSPB 677,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=677&p_subj=SSPB,SPECIAL TOPICS,,,1 TO 4
SSPB 700,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=700&p_subj=SSPB,BIOELECTRONICS RESEARCH,,,1 TO 3
SSPB 800,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=800&p_subj=SSPB,GRADUATE RESEARCH,,,1 TO 15
STAT 007,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=007&p_subj=STAT,VISITING RESEARCH,,,0
STAT 180,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=180&p_subj=STAT,AP/OTH CREDIT IN STATISTICS,,,4
STAT 238,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=238&p_subj=STAT,SPECIAL TOPICS,,,1 TO 4
STAT 280,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=280&p_subj=STAT,ELEMENTARY APPLIED STATISTICS,Distribution Group III,,4
STAT 305,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=305&p_subj=STAT,INTRO TO STAT FOR BIOSCIENCES,Distribution Group III,,4
STAT 310,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=310&p_subj=STAT,PROBABILITY & STATISTICS,Distribution Group III,,3
STAT 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=311&p_subj=STAT,HONORS STATISTICS,Distribution Group III,,3
STAT 312,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=312&p_subj=STAT,PROB & STAT FOR ENGINEERS,Distribution Group III,,3
STAT 313,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=313&p_subj=STAT,RISK-BASED DEC UNDER UNCERT,Distribution Group III,,3
STAT 315,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=315&p_subj=STAT,STATISTICS FOR DATA SCIENCE,Distribution Group III,,4
STAT 376,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=376&p_subj=STAT,ECONOMETRICS,,,4
STAT 385,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=385&p_subj=STAT,METHODS FOR DATA ANALYSIS,Distribution Group III,,4
STAT 405,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=405&p_subj=STAT,R FOR DATA SCIENCE,Distribution Group III,,3
STAT 406,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=406&p_subj=STAT,SAS STATISTICAL PROGRAMMING,,,3
STAT 410,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=410&p_subj=STAT,LINEAR REGRESSION,,,4
STAT 411,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=411&p_subj=STAT,ADVANCED STATISTICAL METHODS,,,3
STAT 413,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=413&p_subj=STAT,INTRO TO STAT MACHINE LEARNING,,,3
STAT 415,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=415&p_subj=STAT,DATA SCIENCE CONSULTING,,,3
STAT 418,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=418&p_subj=STAT,PROBABILITY,,,3
STAT 419,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=419&p_subj=STAT,STATISTICAL INFERENCE,,,3
STAT 421,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=421&p_subj=STAT,APPLIED TIME SERIES/FORECASTNG,,,3
STAT 423,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=423&p_subj=STAT,PROB BIOINFORMATICS & GENETICS,,,3
STAT 425,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=425&p_subj=STAT,INTRO TO BAYESIAN INFERENCE,,,3
STAT 435,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=435&p_subj=STAT,DATA SCIENCE PROJECTS,,,3
STAT 440,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=440&p_subj=STAT,STATISTICS FOR BIOENGINEERING,,,1
STAT 449,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=449&p_subj=STAT,QUAN FINANCIAL RISK MANAGEMENT,,,3
STAT 450,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=450&p_subj=STAT,SENIOR CAPSTONE PROJECT,,,3
STAT 453,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=453&p_subj=STAT,BIOSTATISTICS,,,3
STAT 477,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=477&p_subj=STAT,SPECIAL TOPICS,,,1 TO 4
STAT 482,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=482&p_subj=STAT,QUANT FINANCIAL ANALYTICS,,,3
STAT 484,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=484&p_subj=STAT,ENVIRON RISK ASSESS&HUMAN HLTH,,,3
STAT 485,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=485&p_subj=STAT,ENVIR STAT & DECISION MAKING,,,3
STAT 486,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=486&p_subj=STAT,MARKET MODELS,,,3
STAT 487,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=487&p_subj=STAT,COFES BLOCKCHAIN/CRYPTO,,,3
STAT 490,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=490&p_subj=STAT,UNDERGRADUATE RESEARCH IN STAT,,,1 TO 3
STAT 491,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=491&p_subj=STAT,INDEPENDENT STUDY,,,1 TO 6
STAT 492,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=492&p_subj=STAT,STATISTICS PRACTICUM,,,1
STAT 496,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=496&p_subj=STAT,RTG CROSS-TRAINING IN DATA SCI,,,1
STAT 498,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=498&p_subj=STAT,RESEARCH THEMES IN MATH. SCI.,,,1 TO 3
STAT 499,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=499&p_subj=STAT,MATHEMATICAL SCIENCES,,,1 TO 3
STAT 502,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=502&p_subj=STAT,NEURAL MACHINE LEARNING I,,,3
STAT 503,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=503&p_subj=STAT,TOPICS METHODS&DATA ANALYSIS,,,3
STAT 509,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=509&p_subj=STAT,ADVANCED PSYC STATISTICS I,,,4
STAT 510,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=510&p_subj=STAT,ADVANCED PSYC STATISTICS II,,,3
STAT 514,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=514&p_subj=STAT,INTRODUCTION TO BIOSTATISTICS,,,3
STAT 515,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=515&p_subj=STAT,DATA SCIENCE CONSULTING,,,3
STAT 518,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=518&p_subj=STAT,PROBABILITY,,,3
STAT 519,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=519&p_subj=STAT,STATISTICAL INFERENCE,,,3
STAT 525,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=525&p_subj=STAT,BAYESIAN STATISTICS,,,3
STAT 530,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=530&p_subj=STAT,CAUSAL ANALYSIS,,,3
STAT 532,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=532&p_subj=STAT,FOUNDATIONS OF STAT INF I,,,3
STAT 533,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=533&p_subj=STAT,FOUNDATIONS OF STAT INF II,,,3
STAT 535,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=535&p_subj=STAT,DATA SCIENCE PROJECTS,,,3
STAT 540,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=540&p_subj=STAT,PRACTICUM IN STAT & DATA SCI,,,1 TO 2
STAT 541,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=541&p_subj=STAT,MULTIVARIATE ANALYSIS,,,3
STAT 542,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=542&p_subj=STAT,SIMULATION,,,3
STAT 545,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=545&p_subj=STAT,GLM & CATEG'L DATA ANALYSIS,,,3
STAT 547,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=547&p_subj=STAT,SURVIVAL ANALYSIS,,,3
STAT 549,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=549&p_subj=STAT,FUNCTIONAL DATA ANALYSIS,,,3
STAT 550,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=550&p_subj=STAT,NONPARAMETRIC FUNCTION EST,,,3
STAT 551,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=551&p_subj=STAT,ADVANCED TOPICS IN TIME SERIES,,,3
STAT 552,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=552&p_subj=STAT,APPLIED STOCHASTIC PROCESSES,,,3
STAT 553,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=553&p_subj=STAT,BIOSTATISTICS,,,3
STAT 555,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=555&p_subj=STAT,BIOSTAT CONSULTG & COLLAB,,,3
STAT 581,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=581&p_subj=STAT,MATHEMATICAL PROBABILITY I,,,3
STAT 582,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=582&p_subj=STAT,MATHEMATICAL PROBABILITY II,,,3
STAT 583,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=583&p_subj=STAT,INTRO RANDOM PROCESSES & APPL,,,3
STAT 590,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=590&p_subj=STAT,GRAD RESEARCH IN STATISTICS,,,1 TO 15
STAT 591,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=591&p_subj=STAT,INDEPENDENT STUDY,,,1 TO 15
STAT 600,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=600&p_subj=STAT,GRADUATE SEMINAR IN STATISTICS,,,1
STAT 601,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=601&p_subj=STAT,STATISTICS COLLOQUIUM,,,1
STAT 602,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=602&p_subj=STAT,NEURAL MACHINE LEARNING II,,,3
STAT 604,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=604&p_subj=STAT,COMPUTATIONAL ECONOMICS,,,3
STAT 605,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=605&p_subj=STAT,R FOR DATA SCIENCE,,,3
STAT 606,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=606&p_subj=STAT,SAS STATISTICAL PROGRAMMING,,,3
