Course,URL,Title,Distribution Group,Analyzing Diversity,Credits
RELI 312,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=312&p_subj=RELI,MLK AND MALCOLM X,,,3
RELI 315,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=315&p_subj=RELI,GENDER AND ISLAM,,,3
RELI 316,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=316&p_subj=RELI,INVENTION OF PAGANISM IN ROMAN,Distribution Group I,,3
RELI 320,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=320&p_subj=RELI,RELIGION IN EASTERN EUROPE,,,3
RELI 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=321&p_subj=RELI,RELIGION IN POST-SOVIET RUSSIA,,,3
RELI 322,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=322&p_subj=RELI,INTRODUCTION TO BUDDHISM,Distribution Group I,,3
RELI 323,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=323&p_subj=RELI,"BUDDHISM,GENDER & SOCIETY",,,3
RELI 328,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=328&p_subj=RELI,TANTRA IN COMP PERSPECTIVE,,,3
RELI 331,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=331&p_subj=RELI,ADV. TIBETAN LANG & CULTURE I,,,3
RELI 332,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=332&p_subj=RELI,ADV. TIBETAN LANG & CULTURE II,,,3 TO 4
RELI 333,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=333&p_subj=RELI,KNOWING BODY/GLOWING MIND,,,3
RELI 334,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=334&p_subj=RELI,PSYCHOLOGY OF RELIGION,,,3
RELI 338,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=338&p_subj=RELI,THE CHURCH OF AFRICA,Distribution Group I,,3
RELI 340,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=340&p_subj=RELI,THEOLOGY IN AFRICA,,,3
RELI 342,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=342&p_subj=RELI,NEW RELIG MOVEMENTS IN AFRICA,Distribution Group II,,3
RELI 346,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=346&p_subj=RELI,LIBERATION THEOLOGIES II,,,3
RELI 348,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=348&p_subj=RELI,CHRISTIANITY & ISLAM IN AFRICA,Distribution Group I,,3
RELI 350,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=350&p_subj=RELI,SCRIPTURES IN MONOTHEIST FAITH,,,3
RELI 352,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=352&p_subj=RELI,JIHAD & THE END OF THE WORLD,,,3
RELI 354,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=354&p_subj=RELI,ASIAN APOCALYPTIC MOVEMENTS,,,3
RELI 355,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=355&p_subj=RELI,REL & SOCIAL CHANGE S.ASIA,,,3
RELI 356,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=356&p_subj=RELI,MAJ ISSUES CONTEMPORARY ISLAM,,,3
RELI 358,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=358&p_subj=RELI,HUMOR IN ISLAMIC SOCIETY,,,3
RELI 361,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=361&p_subj=RELI,THE ORIENTAL RENAISSANCE,,,3
RELI 362,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=362&p_subj=RELI,AESTHETICS & HERMENEUTICS,,,3
RELI 363,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=363&p_subj=RELI,MARRIAGE OF HEAVEN & HELL,,,3
RELI 370,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=370&p_subj=RELI,"MEDICINE, MEANING, & MORALITY",,,3
RELI 371,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=371&p_subj=RELI,MODERN JEWISH THOUGHT,,,3
RELI 381,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=381&p_subj=RELI,THE MESSIAH,,,3
RELI 383,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=383&p_subj=RELI,THE DEAD SEA SCROLLS,,,3
RELI 385,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=385&p_subj=RELI,"GOD, TIME AND HISTORY",,,3
RELI 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=401&p_subj=RELI,INDEPENDENT STUDY,,,1 TO 6
RELI 402,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=402&p_subj=RELI,INDEPENDENT STUDY,,,1 TO 6
RELI 403,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=403&p_subj=RELI,READINGS IN SANSKRIT TEXTS,,,3
RELI 410,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=410&p_subj=RELI,APOCALYPSE THEN AND NOW,,,3
RELI 423,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=423&p_subj=RELI,AFRICAN MYTHS & RITUALS,Distribution Group I,,3
RELI 424,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=424&p_subj=RELI,REL & POLITICS IN AFRICA,,,3
RELI 426,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=426&p_subj=RELI,REL & LITERATURE AFRICA,,,3
RELI 429,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=429&p_subj=RELI,DEPARTMENT SEMINAR,,,3
RELI 430,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=430&p_subj=RELI,RELIGION & MODERN THERAPIES,,,3
RELI 433,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=433&p_subj=RELI,TIBETAN LANGUAGE & CULTURE,,,3
RELI 440,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=440&p_subj=RELI,SUFISM,,,3
RELI 441,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=441&p_subj=RELI,MAGIC & POPULAR RELIGION,,,3
RELI 443,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=443&p_subj=RELI,MAIMONIDES GUIDE PERPLEXED,,,3
RELI 451,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=451&p_subj=RELI,PHIL & THEOLOGIES OF HISTORY,,,3
RELI 456,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=456&p_subj=RELI,REFORMATION TO THE PRESENT,,,3
RELI 457,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=457&p_subj=RELI,"MODERNITY, ANTI & POST MODERN",,,3
RELI 460,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=460&p_subj=RELI,JEWISH MYSTICISM & MORAL PHILO,,,3
RELI 462,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=462&p_subj=RELI,MEDICAL ETHICS & AMER VALUES I,,,3
RELI 463,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=463&p_subj=RELI,MEDICAL ETHICS-AMER. VALUES II,,,4
RELI 464,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=464&p_subj=RELI,REPRESENTING EVIL,,,3
RELI 466,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=466&p_subj=RELI,CLASS PROB: PHIL OF RELIGION,,,3
RELI 468,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=468&p_subj=RELI,GERMAN - JEWISH IDEALISM,,,3
RELI 470,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=470&p_subj=RELI,BUDDHIST WISDOM TEXTS,,,3
RELI 480,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=480&p_subj=RELI,"SEX, SANCTITY, PSYCHOANALYSIS",,,3
RELI 491,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=491&p_subj=RELI,THE STUDY OF BLACK RELIGION,,,3
RELI 500,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=500&p_subj=RELI,RELIGIONS FROM INDIA,,,3
RELI 501,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=501&p_subj=RELI,THE ORIENTAL RENAISSANCE,,,3
RELI 502,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=502&p_subj=RELI,AESTHETICS & HERMENEUTICS,,,3
RELI 503,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=503&p_subj=RELI,INTRODUCTION TO TAOISM,,,3
RELI 504,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=504&p_subj=RELI,INTRO TO INDIAN PHILOSOPHY,,,3
RELI 505,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=505&p_subj=RELI,THE ENLIGHTENMENT OF THE BODY,,,3
RELI 506,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=506&p_subj=RELI,GOSPEL AND TRADITION,,,3
RELI 509,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=509&p_subj=RELI,NEW TESTAMENT & HERMENEUTICS,,,3
RELI 510,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=510&p_subj=RELI,APOCALYPSE THEN AND NOW,,,3
RELI 514,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=514&p_subj=RELI,RELIGION IN FICTION AND FILM,,,3
RELI 515,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=515&p_subj=RELI,NIETZSCHE & RELIGIOUS THOUGHT,,,3
RELI 517,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=517&p_subj=RELI,PHIL & THEOLOGIES OF HISTORY,,,3
RELI 519,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=519&p_subj=RELI,"MODERN, ANTI & POSTMODERN",,,3
RELI 520,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=520&p_subj=RELI,REFORMATION TO THE PRESENT,,,3
RELI 521,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=521&p_subj=RELI,ADVANCED STUDY OF ISLAM,,,3
RELI 522,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=522&p_subj=RELI,SUFISM,,,3
RELI 523,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=523&p_subj=RELI,INDEPENDENT STUDY,,,1 TO 15
RELI 524,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=524&p_subj=RELI,INDEPENDENT STUDY,,,1 TO 9
RELI 525,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=525&p_subj=RELI,MAGIC & POPULAR RELIGION,,,3
RELI 528,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=528&p_subj=RELI,TANTRA IN COMP PERSPECTIVE,,,3
RELI 529,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=529&p_subj=RELI,DEPARTMENT SEMINAR,,,3
RELI 530,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=530&p_subj=RELI,READINGS IN SANSKRIT TEXTS,,,3
RELI 531,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=531&p_subj=RELI,ADV. TIBETAN LANG & CULTURE I,,,3
RELI 532,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=532&p_subj=RELI,TIBETAN LANGUAGE & CULTURE II,,,3
RELI 533,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=533&p_subj=RELI,TIBETAN LANGUAGE & CULTURE,,,3
RELI 536,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=536&p_subj=RELI,CHRISTIANITY & ISLAM IN AFRICA,,,3
RELI 537,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=537&p_subj=RELI,AFRICAN MYTHS AND RITUALS,,,3
RELI 538,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=538&p_subj=RELI,REL&LITERATURE IN AFRICA,,,3
RELI 540,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=540&p_subj=RELI,THE CHURCH OF AFRICA,,,3
RELI 542,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=542&p_subj=RELI,"MEDICINE, MEANING, & MORALITY",,,3
RELI 543,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=543&p_subj=RELI,MEDICAL ETHICS & AMER VALUES I,,,3
RELI 544,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=544&p_subj=RELI,MED ETHICS & AMER VALUES II,,,4
RELI 545,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=545&p_subj=RELI,THE STUDY OF BLACK RELIGION,,,3
RELI 546,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=546&p_subj=RELI,MLK AND MALCOLM X,,,3
RELI 547,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=547&p_subj=RELI,BLACK THEOLOGY: 1969 - PRESENT,,,3
RELI 548,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=548&p_subj=RELI,LIBERATION THEOLOGIES,,,3
RELI 549,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=549&p_subj=RELI,LIBERATION THEOLOGIES II,,,3
RELI 550,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=550&p_subj=RELI,BLACK RELIGIOUS THOUGHT,,,3
RELI 552,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=552&p_subj=RELI,AFRICAN AMERICAN STUDIES,,,4
RELI 553,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=553&p_subj=RELI,THE DEAD SEA SCROLLS,,,3
RELI 560,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=560&p_subj=RELI,OUR COMMON LIVES,,,3
RELI 561,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=561&p_subj=RELI,MODERN JEWISH THOUGHT,,,3
RELI 562,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=562&p_subj=RELI,JEWISH MYSTICISM & MORAL PHILO,,,3
RELI 564,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=564&p_subj=RELI,REPRESENTING EVIL,,,3
RELI 565,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=565&p_subj=RELI,MAIMONIDES GUIDE PERPLEXED,,,3
RELI 566,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=566&p_subj=RELI,CLASS PROB: PHIL OF RELIGION,,,3
RELI 568,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=568&p_subj=RELI,GERMAN - JEWISH IDEALISM,,,3
RELI 570,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=570&p_subj=RELI,BUDDHIST WISDOM TEXTS,,,3
RELI 572,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=572&p_subj=RELI,INTRODUCTION TO BUDDHISM,,,3
RELI 573,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=573&p_subj=RELI,KNOWING BODY/GLOWING MIND,,,3
RELI 577,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=577&p_subj=RELI,"BUDDHISM, GENDER, & SOCIETY",,,3
RELI 580,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=580&p_subj=RELI,"SEX, SANCTITY, PSYCHOANALYSIS",,,3
RELI 582,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=582&p_subj=RELI,INTRODUCTION TO MYSTICISM,,,3
RELI 584,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=584&p_subj=RELI,RELIGION & MODERN THERAPIES,,,3
RELI 585,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=585&p_subj=RELI,"GOD, TIME AND HISTORY",,,3
RELI 700,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=700&p_subj=RELI,GRADUATE RESEARCH,,,1 TO 12
RELI 800,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=800&p_subj=RELI,RESEARCH AND THESIS,,,9
RUSS 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=101&p_subj=RUSS,INTRODUCTION TO RUSSIAN I,,,5
RUSS 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=102&p_subj=RUSS,INTRODUCTION TO RUSSIAN  II,,,5
RUSS 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=201&p_subj=RUSS,INTERMEDIATE RUSSIAN I,Distribution Group I,,4
RUSS 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=202&p_subj=RUSS,INTERMEDIATE RUSSIAN II,Distribution Group I,,4
RUSS 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=301&p_subj=RUSS,CONVERSATION & COMPOSITION I,Distribution Group I,,3
RUSS 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=302&p_subj=RUSS,CONVERSATION & COMPOSITION II,Distribution Group I,,3
RUSS 303,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=303&p_subj=RUSS,SPECIAL TOPICS,,,3
RUSS 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=311&p_subj=RUSS,INTRO TO RUSSIAN CULTURE,,,3
RUSS 312,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=312&p_subj=RUSS,SURVEY OF RUSSIAN LITERATURE,Distribution Group I,,3
RUSS 331,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=331&p_subj=RUSS,RUSSIAN LITERATURE&COLONIALISM,Distribution Group I,,3
RUSS 351,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=351&p_subj=RUSS,TOLSTOY,Distribution Group I,,3
RUSS 352,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=352&p_subj=RUSS,DOSTOEVSKY,Distribution Group I,,3
RUSS 420,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=420&p_subj=RUSS,WOMEN IN RUSSIAN LITERATURE I,Distribution Group I,,3
RUSS 450,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=450&p_subj=RUSS,INDEPENDENT STUDY,,,3
SANS 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=301&p_subj=SANS,INTRO TO SANSKRIT I,,,3
SANS 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=302&p_subj=SANS,INTRODUCTION TO SANSKRIT II,,,3
SANS 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=401&p_subj=SANS,ADVANCED SANSKRIT I,,,3
SANS 402,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=402&p_subj=SANS,ADVANCED SANSKRIT II,,,3
SANS 492,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=492&p_subj=SANS,DIRECTED READING,,,3
SLAV 242,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=242&p_subj=SLAV,POLISH DRAMA I,,,3
SLAV 243,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=243&p_subj=SLAV,POLISH DRAMA II,,,3
SLAV 303,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=303&p_subj=SLAV,SPECIAL TOPICS,,,3
SLAV 309,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=309&p_subj=SLAV,SLAVIC CULTURES,,,3
SLAV 320,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=320&p_subj=SLAV,POLISH POLITICS AND CULTURE,,,3
SLAV 332,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=332&p_subj=SLAV,SOVIET & POST-SOVIET LIT.,,,3
SLAV 411,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=411&p_subj=SLAV,MOD POLISH POET IN TRANSLATION,Distribution Group I,,3
SLAV 412,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=412&p_subj=SLAV,CENTRAL & EAST EUROPEAN FILM,,,3
SLAV 450,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=450&p_subj=SLAV,INDEPENDENT STUDY,,,3
SOCI 203,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=203&p_subj=SOCI,INTRODUCTION TO SOCIOLOGY,Distribution Group II,,3
SOCI 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=301&p_subj=SOCI,SOCIAL INEQUALITY,Distribution Group II,,3
SOCI 306,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=306&p_subj=SOCI,SOCIOLOGY OF GENDER,Distribution Group II,,3
SOCI 308,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=308&p_subj=SOCI,HOUSTON: SOCIOLOGY OF A CITY,Distribution Group II,,3
SOCI 309,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=309&p_subj=SOCI,RACE & ETHNIC RELATIONS,Distribution Group II,,3
SOCI 310,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=310&p_subj=SOCI,URBAN SOCIOLOGY,Distribution Group II,,3
SOCI 313,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=313&p_subj=SOCI,DEMOGRAPHY,Distribution Group II,,3
SOCI 317,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=317&p_subj=SOCI,CONTEMPORARY THEORY,Distribution Group II,,3
SOCI 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=321&p_subj=SOCI,CRIMINOLOGY,Distribution Group II,,3
SOCI 325,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=325&p_subj=SOCI,SOCIOLOGY OF LAW,,,3
SOCI 334,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=334&p_subj=SOCI,SOCIOLOGY OF THE FAMILY,Distribution Group II,,3
SOCI 340,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=340&p_subj=SOCI,CONTEMPORARY MEXICAN SOCIETY,Distribution Group II,,3
SOCI 345,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=345&p_subj=SOCI,INTRO TO MEDICAL SOCIOLOGY,Distribution Group II,,3
SOCI 355,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=355&p_subj=SOCI,SOCIOLOGY OF DRUGS AND ALCOHOL,,,3
SOCI 361,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=361&p_subj=SOCI,TELEVISION IN AMERICAN CULTURE,,,3
SOCI 362,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=362&p_subj=SOCI,"MEDIA, CULTURE, AND SOCIETY",,,3
SOCI 367,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=367&p_subj=SOCI,ENVIRONMENTAL SOCIOLOGY,Distribution Group II,,3
SOCI 375,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=375&p_subj=SOCI,BECOMING AMERICANS: SOC OF IMM,,,3
SOCI 386,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=386&p_subj=SOCI,AFRICAN AMERICANS IN SOCIETY,Distribution Group II,,3
SOCI 390,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=390&p_subj=SOCI,RESEARCH METHODS,,,3
SOCI 395,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=395&p_subj=SOCI,FEMINIST SOCIAL THOUGHT,Distribution Group II,,3
SOCI 398,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=398&p_subj=SOCI,SOCIAL STATISTICS,,,3
